,DateTime,Open,High,Low,Close
557,2020-09-02,354.67,358.75,353.43,357.7
558,2020-09-03,355.86,356.38,342.59,345.39
559,2020-09-04,346.13,347.83,334.87,342.57
560,2020-09-08,336.65,338.06,332.88,333.21
561,2020-09-09,337.55,342.46,336.61,339.79
562,2020-09-10,341.82,342.53,332.85,333.89
563,2020-09-11,335.82,336.97,331.0,334.06
564,2020-09-14,337.48,340.38,336.93,338.46
565,2020-09-15,341.12,342.02,339.02,340.17
566,2020-09-16,341.53,343.06,338.52,338.82
567,2020-09-17,333.56,337.7,332.99,335.84
568,2020-09-18,335.37,335.49,327.97,330.65
569,2020-09-21,325.7,327.09,321.73,326.97
570,2020-09-22,328.57,330.9,325.86,330.3
571,2020-09-23,330.9,331.2,322.1,322.64
572,2020-09-24,321.21,326.8,319.8,323.5
573,2020-09-25,322.57,329.58,321.64,328.73
574,2020-09-28,333.22,334.96,332.15,334.19
575,2020-09-29,333.97,334.77,331.62,332.37
576,2020-09-30,333.1,338.29,332.88,334.89
577,2020-10-01,337.69,338.74,335.01,337.04
578,2020-10-02,331.7,335.92,331.19,333.84
579,2020-10-05,336.06,339.96,336.01,339.76
580,2020-10-06,339.91,342.17,334.38,334.93
581,2020-10-07,338.1,341.63,338.09,340.76
582,2020-10-08,342.85,343.85,341.86,343.78
583,2020-10-09,345.57,347.35,344.89,346.85
584,2020-10-12,349.57,354.02,349.06,352.43
585,2020-10-13,352.26,352.44,349.09,350.13
586,2020-10-14,350.74,351.93,347.14,347.93
587,2020-10-15,343.7,348.02,343.13,347.5
588,2020-10-16,348.96,350.75,347.1,347.29
589,2020-10-19,348.62,349.33,341.04,342.01
590,2020-10-20,343.46,346.88,342.64,343.38
591,2020-10-21,343.32,345.67,342.4,342.73
592,2020-10-22,342.96,345.24,340.65,344.61
593,2020-10-23,345.93,345.99,343.13,345.78
594,2020-10-26,342.13,342.98,335.62,339.39
595,2020-10-27,339.75,340.12,337.99,338.22
596,2020-10-28,332.11,332.84,326.13,326.66
597,2020-10-29,326.91,333.4,325.09,329.98
598,2020-10-30,328.28,329.69,322.6,326.54
599,2020-11-02,330.2,332.36,327.24,330.2
600,2020-11-03,333.69,338.25,333.17,336.03
601,2020-11-04,340.85,347.94,339.59,343.54
602,2020-11-05,349.24,352.19,348.86,350.24
603,2020-11-06,349.93,351.51,347.65,350.16
604,2020-11-09,363.97,364.38,354.06,354.56
605,2020-11-10,353.48,355.18,350.51,354.04
606,2020-11-11,356.4,357.56,355.06,356.67
607,2020-11-12,355.58,356.42,351.26,353.21
608,2020-11-13,355.27,358.9,354.71,358.1
609,2020-11-16,360.98,362.59,359.59,362.57
610,2020-11-17,359.96,361.92,358.34,360.62
611,2020-11-18,360.9,361.5,356.24,356.28
612,2020-11-19,355.59,358.18,354.15,357.78
613,2020-11-20,357.48,357.72,355.25,355.33
614,2020-11-23,357.28,358.82,354.86,357.46
615,2020-11-24,360.21,363.81,359.29,363.22
616,2020-11-25,363.13,363.16,361.48,362.66
617,2020-11-27,363.83,364.18,362.58,363.67
618,2020-11-30,362.83,363.12,359.17,362.06
619,2020-12-01,365.56,367.68,364.93,366.02
620,2020-12-02,364.81,366.96,364.2,366.79
621,2020-12-03,366.67,368.19,365.5,366.69
622,2020-12-04,367.32,369.85,367.22,369.85
623,2020-12-07,369.02,369.62,367.72,369.09
624,2020-12-08,367.69,370.78,367.67,370.17
625,2020-12-09,370.87,371.05,365.95,366.85
626,2020-12-10,365.36,367.86,364.43,366.73
627,2020-12-11,364.9,366.58,363.26,366.3
628,2020-12-14,368.62,369.8,364.47,364.66
629,2020-12-15,367.4,369.59,365.92,369.59
630,2020-12-16,369.82,371.16,368.86,370.17
631,2020-12-17,371.94,372.46,371.05,372.24
632,2020-12-18,370.97,371.15,367.02,369.18
633,2020-12-21,364.97,373.0,362.03,367.86
634,2020-12-22,368.21,368.34,366.03,367.24
635,2020-12-23,368.28,369.62,367.39,367.57
636,2020-12-24,368.08,369.01,367.45,369.0
637,2020-12-28,371.75,372.59,371.07,372.17
638,2020-12-29,373.81,374.0,370.83,371.46
639,2020-12-30,372.34,373.1,371.57,371.99
640,2020-12-31,371.78,374.66,371.23,373.88
641,2021-01-04,375.31,375.45,364.82,368.79
642,2021-01-05,368.1,372.5,368.05,371.33
643,2021-01-06,369.71,376.98,369.12,373.55
644,2021-01-07,376.1,379.9,375.91,379.1
645,2021-01-08,380.58,381.49,377.1,381.26
646,2021-01-11,377.87,380.58,377.71,378.69
647,2021-01-12,378.89,379.86,376.36,378.77
648,2021-01-13,378.69,380.86,377.85,379.79
649,2021-01-14,380.59,381.13,378.1,378.46
650,2021-01-15,376.72,377.58,373.7,375.7
651,2021-01-19,378.34,379.23,376.75,378.65
652,2021-01-20,381.1,384.79,380.69,383.89
653,2021-01-21,384.49,384.95,383.25,384.24
654,2021-01-22,382.25,384.08,381.83,382.88
655,2021-01-25,383.67,384.77,378.46,384.39
656,2021-01-26,385.41,385.85,383.54,383.79
657,2021-01-27,380.22,380.32,372.01,374.41
658,2021-01-28,376.35,381.93,375.89,377.63
659,2021-01-29,375.61,376.67,368.27,370.07
660,2021-02-01,373.72,377.34,371.42,376.23
661,2021-02-02,379.61,383.22,379.6,381.55
662,2021-02-03,382.44,383.7,380.48,381.85
663,2021-02-04,382.96,386.24,382.78,386.19
664,2021-02-05,388.21,388.47,386.48,387.71
665,2021-02-08,389.27,390.54,388.35,390.51
666,2021-02-09,389.61,390.89,389.17,390.25
667,2021-02-10,392.12,392.28,387.5,390.08
668,2021-02-11,391.25,391.69,388.1,390.71
669,2021-02-12,389.85,392.9,389.77,392.64
670,2021-02-16,393.97,394.17,391.53,392.3
671,2021-02-17,390.42,392.66,389.33,392.39
672,2021-02-18,389.57,391.52,387.74,390.72
673,2021-02-19,392.07,392.38,389.55,390.03
674,2021-02-22,387.06,389.62,386.74,387.03
675,2021-02-23,384.65,388.95,380.2,387.5
676,2021-02-24,386.33,392.23,385.27,391.77
677,2021-02-25,390.41,391.88,380.77,382.33
678,2021-02-26,384.4,385.58,378.23,380.36
679,2021-03-01,385.59,390.92,385.54,389.58
680,2021-03-02,389.82,390.07,386.0,386.54
681,2021-03-03,385.79,386.83,381.31,381.42
682,2021-03-04,381.22,384.0,371.88,376.7
683,2021-03-05,380.42,384.76,372.64,383.63
684,2021-03-08,384.66,387.68,381.42,381.72
685,2021-03-09,385.85,389.91,385.31,387.17
686,2021-03-10,389.67,391.4,388.17,389.58
687,2021-03-11,392.23,395.65,391.74,393.53
688,2021-03-12,392.08,394.21,391.2,394.06
689,2021-03-15,394.37,396.69,392.03,396.41
690,2021-03-16,397.07,397.83,395.08,395.91
691,2021-03-17,394.54,398.12,393.3,397.26
692,2021-03-18,394.47,396.72,390.75,391.48
693,2021-03-19,389.91,391.57,387.15,389.48
694,2021-03-22,390.03,394.07,389.97,392.59
695,2021-03-23,391.9,393.46,388.66,389.5
696,2021-03-24,390.98,392.75,387.49,387.52
697,2021-03-25,385.99,390.55,383.9,389.7
698,2021-03-26,390.93,396.41,390.29,395.98
699,2021-03-29,394.4,396.75,392.81,395.78
700,2021-03-30,394.41,395.45,393.02,394.73
701,2021-03-31,395.33,398.0,395.31,396.33
702,2021-04-01,398.4,400.67,398.18,400.61
703,2021-04-05,403.49,406.94,403.38,406.36
704,2021-04-06,405.77,407.24,405.4,406.12
705,2021-04-07,405.94,406.96,405.45,406.59
706,2021-04-08,407.93,408.58,406.93,408.52
707,2021-04-09,408.4,411.67,408.26,411.49
708,2021-04-12,410.85,411.93,410.2,411.64
709,2021-04-13,411.53,413.53,411.12,412.86
710,2021-04-14,412.85,413.96,410.87,411.45
711,2021-04-15,413.74,416.16,413.69,415.87
712,2021-04-16,417.25,417.91,415.73,417.26
713,2021-04-19,416.26,416.74,413.79,415.21
714,2021-04-20,413.91,414.68,410.59,412.17
715,2021-04-21,411.51,416.29,411.36,416.07
716,2021-04-22,415.88,416.78,411.13,412.27
717,2021-04-23,412.87,418.25,412.79,416.74
718,2021-04-26,417.44,418.22,416.97,417.61
719,2021-04-27,417.93,418.14,416.3,417.52
720,2021-04-28,417.81,419.01,416.9,417.4
721,2021-04-29,420.32,420.72,416.44,420.06
722,2021-04-30,417.64,418.54,416.34,417.3
723,2021-05-03,419.43,419.84,417.66,418.2
724,2021-05-04,416.07,416.6,411.67,415.62
725,2021-05-05,417.38,417.63,414.94,415.75
726,2021-05-06,415.82,419.21,413.67,419.07
727,2021-05-07,419.91,422.82,419.16,422.12
728,2021-05-10,422.5,422.74,417.81,417.94
729,2021-05-11,413.1,415.27,410.06,414.21
730,2021-05-12,411.23,412.59,404.0,405.41
731,2021-05-13,407.05,412.35,407.02,410.28
732,2021-05-14,413.21,417.49,413.18,416.58
733,2021-05-17,415.39,416.39,413.36,415.52
734,2021-05-18,415.8,416.06,411.77,411.94
735,2021-05-19,406.92,411.05,405.33,410.86
736,2021-05-20,411.79,416.63,411.67,415.28
737,2021-05-21,416.86,418.2,414.45,414.94
738,2021-05-24,417.37,420.32,417.08,419.17
739,2021-05-25,420.33,420.71,417.62,418.24
740,2021-05-26,418.87,419.61,417.76,419.07
741,2021-05-27,420.17,420.72,419.12,419.29
742,2021-05-28,420.98,421.25,419.79,420.04
743,2021-06-01,422.58,422.72,419.2,419.67
744,2021-06-02,420.37,421.23,419.29,420.33
745,2021-06-03,417.87,419.99,416.28,418.77
746,2021-06-04,420.75,422.92,420.68,422.6
747,2021-06-07,422.59,422.78,421.19,422.19
748,2021-06-08,423.22,423.25,420.32,422.28
749,2021-06-09,423.17,423.26,421.41,421.65
750,2021-06-10,422.96,424.63,421.55,423.61
751,2021-06-11,424.19,424.42,422.82,424.31
752,2021-06-14,424.43,425.29,423.1,425.26
753,2021-06-15,425.43,425.46,423.54,424.48
754,2021-06-16,424.63,424.87,419.92,422.11
755,2021-06-17,421.67,423.02,419.32,421.97
756,2021-06-18,417.08,417.83,414.7,414.92
757,2021-06-21,416.8,421.06,415.93,420.86
758,2021-06-22,420.85,424.0,420.08,423.11
759,2021-06-23,423.15,424.05,422.51,422.6
760,2021-06-24,424.89,425.55,424.62,425.1
761,2021-06-25,425.9,427.1,425.55,426.61
762,2021-06-28,427.17,427.65,425.89,427.47
763,2021-06-29,427.89,428.56,427.13,427.7
764,2021-06-30,427.2,428.78,427.18,428.06
765,2021-07-01,428.83,430.6,428.8,430.43
766,2021-07-02,431.67,434.1,431.33,433.72
767,2021-07-06,433.78,434.01,430.01,432.93
768,2021-07-07,433.66,434.76,431.51,434.46
769,2021-07-08,428.78,431.73,427.52,430.92
770,2021-07-09,432.53,435.84,432.31,435.52
771,2021-07-12,435.42,437.35,434.97,437.08
772,2021-07-13,436.26,437.84,435.31,435.59
773,2021-07-14,437.39,437.92,434.91,436.24
774,2021-07-15,434.81,435.53,432.72,434.75
775,2021-07-16,436.03,436.06,430.92,431.34
776,2021-07-19,426.19,426.71,421.97,424.97
777,2021-07-20,425.68,432.42,424.83,431.06
778,2021-07-21,432.36,434.7,432.14,434.55
779,2021-07-22,434.74,435.72,433.69,435.46
780,2021-07-23,437.53,440.3,436.79,439.94
781,2021-07-26,439.34,441.03,439.26,441.02
782,2021-07-27,439.91,439.94,435.99,439.01
783,2021-07-28,439.68,440.3,437.31,438.83
784,2021-07-29,439.83,441.8,439.81,440.65
785,2021-07-30,437.91,440.06,437.77,438.51
786,2021-08-02,440.33,440.93,437.21,437.59
787,2021-08-03,438.41,441.28,436.1,441.15
788,2021-08-04,439.77,440.41,438.73,438.98
789,2021-08-05,440.22,441.85,439.88,441.76
790,2021-08-06,442.1,442.94,441.8,442.49
791,2021-08-09,442.45,442.8,441.31,442.13
792,2021-08-10,442.6,443.44,441.88,442.68
793,2021-08-11,443.8,443.89,442.62,443.78
794,2021-08-12,443.62,445.26,442.66,445.11
795,2021-08-13,445.59,445.93,445.07,445.92
796,2021-08-16,444.54,447.11,442.87,446.97
797,2021-08-17,444.24,444.96,440.85,444.04
798,2021-08-18,442.96,444.63,438.92,439.18
799,2021-08-19,436.27,441.14,436.12,439.86
800,2021-08-20,440.23,443.71,439.71,443.36
801,2021-08-23,445.16,448.23,445.14,447.26
802,2021-08-24,447.97,448.54,447.42,447.97
803,2021-08-25,448.17,449.46,447.77,448.91
804,2021-08-26,448.61,448.86,446.16,446.26
805,2021-08-27,447.12,450.65,447.06,450.25
806,2021-08-30,450.99,453.07,450.71,452.23
807,2021-08-31,452.13,452.49,450.92,451.56
808,2021-09-01,452.58,453.11,451.54,451.8
809,2021-09-02,453.32,454.05,451.91,453.19
810,2021-09-03,451.97,453.63,451.55,453.08
811,2021-09-07,452.71,452.81,450.74,451.46
812,2021-09-08,450.88,451.67,448.86,450.91
813,2021-09-09,450.69,452.57,448.72,448.98
814,2021-09-10,451.04,451.49,445.31,445.44
815,2021-09-13,448.65,448.92,444.11,446.58
816,2021-09-14,448.11,448.34,443.22,444.17
817,2021-09-15,444.62,448.41,443.44,447.88
818,2021-09-16,447.32,448.36,444.02,447.17
819,2021-09-17,444.92,445.37,441.02,441.4
820,2021-09-20,434.88,436.56,428.86,434.04
821,2021-09-21,436.54,437.91,433.07,433.63
822,2021-09-22,436.05,440.03,435.07,437.86
823,2021-09-23,439.84,444.89,439.6,443.18
824,2021-09-24,441.45,444.67,441.21,443.91
825,2021-09-27,442.81,444.05,441.9,442.64
826,2021-09-28,439.69,440.04,432.94,433.72
827,2021-09-29,435.19,437.04,433.85,434.45
828,2021-09-30,436.02,436.77,428.78,429.14
829,2021-10-01,430.98,436.04,427.23,434.24
830,2021-10-04,433.0,433.96,426.36,428.64
831,2021-10-05,430.27,435.49,429.39,433.1
832,2021-10-06,429.27,435.12,427.54,434.9
833,2021-10-07,438.41,441.68,438.2,438.66
834,2021-10-08,439.48,439.89,437.19,437.86
835,2021-10-11,437.16,440.26,434.62,434.69
836,2021-10-12,435.67,436.1,432.78,433.62
837,2021-10-13,434.71,436.05,431.54,435.18
838,2021-10-14,439.08,442.66,438.58,442.5
839,2021-10-15,444.76,446.26,444.09,445.87
840,2021-10-18,443.97,447.55,443.27,447.19
841,2021-10-19,448.92,450.7,448.27,450.64
842,2021-10-20,451.13,452.74,451.01,452.41
843,2021-10-21,451.76,453.83,451.31,453.59
844,2021-10-22,453.13,454.67,451.05,453.12
845,2021-10-25,454.28,455.9,452.39,455.55
846,2021-10-26,457.2,458.49,455.56,455.96
847,2021-10-27,456.45,457.16,453.86,453.94
848,2021-10-28,455.46,458.4,455.45,458.32
849,2021-10-29,455.87,459.56,455.56,459.25
850,2021-11-01,460.3,460.71,458.2,460.04
851,2021-11-02,460.21,462.23,460.08,461.9
852,2021-11-03,461.3,465.15,460.83,464.72
853,2021-11-04,465.35,467.0,464.99,466.91
854,2021-11-05,469.28,470.65,466.92,468.53
855,2021-11-08,469.7,470.23,468.2,468.93
856,2021-11-09,469.32,469.57,465.88,467.38
857,2021-11-10,465.58,467.38,462.04,463.62
858,2021-11-11,465.21,465.29,463.75,463.77
859,2021-11-12,465.12,467.86,464.11,467.27
860,2021-11-15,468.64,468.81,466.23,467.43
861,2021-11-16,467.16,470.49,467.07,469.28
862,2021-11-17,469.0,469.19,467.48,468.14
863,2021-11-18,469.24,470.01,466.34,469.73
864,2021-11-19,469.61,470.94,468.5,468.89
865,2021-11-22,470.82,473.54,467.35,467.57
866,2021-11-23,467.2,469.1,464.45,468.19
867,2021-11-24,466.06,469.57,465.19,469.44
868,2021-11-26,462.38,463.9,457.77,458.97
869,2021-11-29,464.09,466.56,461.73,464.6
870,2021-11-30,462.0,464.03,455.3,455.56
871,2021-12-01,461.63,464.67,450.29,450.5
872,2021-12-02,450.72,459.07,450.31,457.4
873,2021-12-03,459.17,460.3,448.92,453.42
874,2021-12-06,456.1,460.79,453.56,458.79
875,2021-12-07,464.41,468.88,464.34,468.28
876,2021-12-08,468.7,470.0,466.83,469.52
877,2021-12-09,468.15,469.11,466.14,466.35
878,2021-12-10,469.23,470.9,466.51,470.74
879,2021-12-13,470.19,470.56,466.27,466.57
880,2021-12-14,463.05,465.74,460.25,463.36
881,2021-12-15,463.42,470.86,460.74,470.6
882,2021-12-16,472.57,472.87,464.8,466.45
883,2021-12-17,461.52,464.74,458.06,459.87
884,2021-12-20,454.44,455.4,451.14,454.98
885,2021-12-21,458.61,463.21,456.31,463.06
886,2021-12-22,462.79,467.81,462.58,467.69
887,2021-12-23,468.75,472.19,468.64,470.6
888,2021-12-27,472.03,477.31,472.01,477.26
889,2021-12-28,477.76,478.81,476.06,476.87
890,2021-12-29,477.02,478.56,475.92,477.48
891,2021-12-30,477.93,479.0,475.67,476.16
892,2021-12-31,475.64,476.86,474.67,474.96
893,2022-01-03,476.33,477.85,473.85,477.71
894,2022-01-04,479.22,479.98,475.58,477.55
895,2022-01-05,477.2,477.98,468.28,468.38
896,2022-01-06,467.89,470.82,465.43,467.94
897,2022-01-07,467.95,469.2,464.65,466.09
898,2022-01-10,462.7,465.74,456.59,465.51
899,2022-01-11,465.22,469.85,462.05,469.75
900,2022-01-12,471.59,473.2,468.94,471.02
901,2022-01-13,472.21,472.88,463.44,464.53
902,2022-01-14,461.15,465.09,459.9,464.72
903,2022-01-18,459.73,459.96,455.31,456.49
904,2022-01-19,458.17,459.62,451.46,451.75
905,2022-01-20,453.75,458.74,444.5,446.75
906,2022-01-21,445.56,448.06,437.98,437.98
907,2022-01-24,432.05,440.38,420.76,439.84
908,2022-01-25,433.12,439.72,427.15,434.47
909,2022-01-26,440.72,444.04,428.86,433.38
910,2022-01-27,438.26,441.59,429.45,431.24
911,2022-01-28,432.7,442.0,427.82,441.95
912,2022-01-31,441.26,450.28,439.81,449.91
913,2022-02-01,450.72,453.63,446.93,452.95
914,2022-02-02,455.5,458.12,453.05,457.35
915,2022-02-03,450.95,452.97,445.71,446.6
916,2022-02-04,446.36,452.78,443.83,448.7
917,2022-02-07,449.51,450.99,445.85,447.26
918,2022-02-08,446.73,451.92,445.22,450.94
919,2022-02-09,455.25,457.88,455.0,457.54
920,2022-02-10,451.34,457.71,447.2,449.32
921,2022-02-11,449.38,451.61,438.94,440.46
922,2022-02-14,439.92,441.6,435.34,439.02
923,2022-02-15,443.73,446.28,443.18,446.1
924,2022-02-16,443.93,448.06,441.94,446.6
925,2022-02-17,443.22,443.8,436.42,437.06
926,2022-02-18,437.36,438.66,431.82,434.23
927,2022-02-22,431.89,435.5,425.86,429.57
928,2022-02-23,432.69,433.26,421.35,421.95
929,2022-02-24,411.02,428.76,410.64,428.3
930,2022-02-25,429.61,437.84,427.86,437.75
931,2022-02-28,432.08,438.2,430.7,436.63
932,2022-03-01,435.04,437.17,427.11,429.98
933,2022-03-02,432.41,439.56,431.57,437.89
934,2022-03-03,440.47,441.11,433.84,435.71
935,2022-03-04,431.75,433.37,427.88,432.17
936,2022-03-07,431.55,431.84,419.36,419.43
937,2022-03-08,419.7,427.21,415.12,416.25
938,2022-03-09,425.14,429.51,422.82,427.41
939,2022-03-10,422.52,426.43,420.44,425.48
940,2022-03-11,428.12,428.77,419.53,420.07
941,2022-03-14,420.89,424.55,415.79,417.0
942,2022-03-15,419.76,426.84,418.42,426.17
943,2022-03-16,429.91,435.68,424.8,435.62
944,2022-03-17,433.59,441.07,433.19,441.07
945,2022-03-18,438.0,444.86,437.22,444.52
946,2022-03-21,444.34,446.46,440.68,444.39
947,2022-03-22,445.86,450.58,445.86,449.59
948,2022-03-23,446.91,448.49,443.79,443.8
949,2022-03-24,445.93,450.49,444.76,450.49
950,2022-03-25,451.16,452.98,448.43,452.69
951,2022-03-28,452.06,455.91,450.06,455.91
952,2022-03-29,460.07,462.07,457.18,461.55
953,2022-03-30,460.34,461.2,456.46,458.7
954,2022-03-31,457.88,458.76,451.16,451.64
955,2022-04-01,453.32,453.46,449.14,452.92
956,2022-04-04,453.13,456.83,452.26,456.8
957,2022-04-05,455.22,457.83,449.82,451.03
958,2022-04-06,446.89,448.93,443.47,446.52
959,2022-04-07,445.61,450.69,443.53,448.77
960,2022-04-08,447.97,450.63,445.94,447.57
961,2022-04-11,444.11,445.0,439.39,439.92
962,2022-04-12,443.08,445.75,436.65,438.29
963,2022-04-13,438.03,444.11,437.84,443.31
964,2022-04-14,443.51,444.74,437.68,437.79
965,2022-04-18,436.81,439.75,435.61,437.97
966,2022-04-19,437.86,445.8,437.68,445.04
967,2022-04-20,446.91,447.57,443.48,444.71
968,2022-04-21,448.54,450.01,437.1,438.06
969,2022-04-22,436.9,437.23,425.44,426.04
970,2022-04-25,423.66,428.69,418.84,428.51
971,2022-04-26,425.82,426.04,416.07,416.1
972,2022-04-27,417.24,422.92,415.01,417.27
973,2022-04-28,422.29,429.64,417.6,427.81
974,2022-04-29,423.59,425.87,411.21,412.0
975,2022-05-02,412.07,415.92,405.02,414.48
976,2022-05-03,415.01,418.93,413.36,416.38
977,2022-05-04,417.07,429.66,413.7,429.06
978,2022-05-05,424.52,425.0,409.44,413.81
979,2022-05-06,411.1,414.8,405.73,411.34
980,2022-05-09,405.1,406.41,396.5,398.17
981,2022-05-10,404.49,406.08,394.82,399.09
982,2022-05-11,398.05,404.04,391.96,392.75
983,2022-05-12,389.37,395.8,385.15,392.34
984,2022-05-13,396.7,403.18,395.61,401.72
985,2022-05-16,399.98,403.97,397.6,400.09
986,2022-05-17,406.53,408.57,402.58,408.32
987,2022-05-18,403.5,403.8,390.55,391.86
988,2022-05-19,388.56,394.14,387.11,389.46
989,2022-05-20,393.25,397.03,380.54,389.63
990,2022-05-23,392.83,397.73,390.38,396.92
991,2022-05-24,392.56,395.15,386.96,393.89
992,2022-05-25,392.31,399.45,391.89,397.37
993,2022-05-26,398.67,407.04,398.45,405.31
994,2022-05-27,407.93,415.39,407.7,415.26
995,2022-05-31,413.55,416.46,410.03,412.93
996,2022-06-01,415.15,416.24,406.93,409.59
997,2022-06-02,409.47,417.44,407.04,417.39
998,2022-06-03,412.35,414.04,409.51,410.54
999,2022-06-06,414.78,416.61,410.55,411.79
1000,2022-06-07,408.1,416.22,407.61,415.74
1001,2022-06-08,413.93,415.82,410.38,411.22
1002,2022-06-09,409.33,411.74,401.44,401.44
1003,2022-06-10,394.88,395.78,389.75,389.8
1004,2022-06-13,379.85,381.81,373.3,375.0
1005,2022-06-14,376.85,377.94,370.59,373.87
1006,2022-06-15,377.36,383.9,372.12,379.2
1007,2022-06-16,370.51,370.94,364.07,366.65
1008,2022-06-17,365.49,369.38,362.17,365.86
1009,2022-06-21,371.88,376.53,371.81,375.07
1010,2022-06-22,370.65,378.72,370.18,374.39
1011,2022-06-23,376.64,378.83,372.89,378.06
1012,2022-06-24,381.4,390.08,381.36,390.08
1013,2022-06-27,391.05,391.36,387.44,388.59
1014,2022-06-28,390.23,393.16,380.53,380.65
1015,2022-06-29,381.23,382.27,378.42,380.34
1016,2022-06-30,376.24,380.66,372.56,377.25
1017,2022-07-01,376.53,381.7,373.8,381.24
1018,2022-07-05,375.89,381.98,372.9,381.96
1019,2022-07-06,382.11,385.87,379.6,383.25
1020,2022-07-07,385.12,389.83,385.12,388.99
1021,2022-07-08,387.27,390.64,385.66,388.67
1022,2022-07-11,385.86,386.87,383.5,384.23
1023,2022-07-12,383.65,386.16,378.99,380.83
1024,2022-07-13,375.1,381.92,374.65,378.83
1025,2022-07-14,373.66,378.57,371.04,377.91
1026,2022-07-15,382.55,385.25,380.54,385.13
1027,2022-07-18,388.38,389.09,380.66,381.95
1028,2022-07-19,386.08,392.87,385.39,392.27
1029,2022-07-20,392.41,396.26,391.03,394.77
1030,2022-07-21,394.16,398.84,391.63,398.79
1031,2022-07-22,398.92,400.16,392.75,395.09
1032,2022-07-25,395.75,396.47,393.21,395.57
1033,2022-07-26,393.84,394.06,389.95,390.89
1034,2022-07-27,394.36,402.88,394.05,401.04
1035,2022-07-28,401.89,406.8,398.15,406.07
1036,2022-07-29,407.62,413.03,406.77,411.99
1037,2022-08-01,409.15,413.41,408.4,410.77
1038,2022-08-02,409.12,413.0,406.82,408.06
1039,2022-08-03,410.34,415.68,410.0,414.45
1040,2022-08-04,414.3,415.09,412.44,414.17
1041,2022-08-05,409.7,414.15,409.6,413.47
1042,2022-08-08,415.25,417.62,411.83,412.99
1043,2022-08-09,412.22,412.75,410.22,411.35
1044,2022-08-10,418.79,420.14,416.72,419.99
1045,2022-08-11,422.99,424.95,419.21,419.99
1046,2022-08-12,422.03,427.21,421.03,427.1
1047,2022-08-15,424.77,429.41,424.71,428.86
1048,2022-08-16,427.73,431.73,426.88,429.7
1049,2022-08-17,425.95,429.5,424.54,426.65
1050,2022-08-18,426.86,428.61,425.5,427.89
1051,2022-08-19,424.98,425.26,421.22,422.14
1052,2022-08-22,417.05,417.23,412.4,413.35
1053,2022-08-23,412.9,415.42,411.77,412.35
1054,2022-08-24,412.14,415.12,411.39,413.67
1055,2022-08-25,415.25,419.56,414.09,419.51
1056,2022-08-26,419.39,419.96,405.25,405.31
1057,2022-08-29,402.2,405.84,401.19,402.63
1058,2022-08-30,403.85,404.1,396.0,398.21
1059,2022-08-31,399.93,401.24,395.04,395.18
1060,2022-09-01,392.89,396.78,390.04,396.42
1061,2022-09-02,400.29,401.56,390.33,392.24
1062,2022-09-06,393.1,394.12,388.42,390.76
1063,2022-09-07,390.43,398.59,390.2,397.78
1064,2022-09-08,395.3,400.86,394.12,400.38
1065,2022-09-09,402.75,407.51,402.46,406.6
1066,2022-09-12,408.78,411.73,408.46,410.97
1067,2022-09-13,401.82,403.1,391.92,393.1
1068,2022-09-14,394.46,396.2,391.12,394.6
1069,2022-09-15,392.96,395.96,388.78,390.12
1070,2022-09-16,384.18,386.25,382.11,385.56
1071,2022-09-19,382.26,388.55,382.17,388.55
1072,2022-09-20,385.05,386.12,381.19,384.09
1073,2022-09-21,386.11,389.31,377.39,377.39
1074,2022-09-22,376.54,377.66,373.44,374.22
1075,2022-09-23,370.58,370.62,363.29,367.95
1076,2022-09-26,366.43,370.21,363.02,364.31
1077,2022-09-27,368.02,370.4,360.87,363.38
1078,2022-09-28,364.38,372.3,362.6,370.53
1079,2022-09-29,366.81,367.11,359.7,362.79
1080,2022-09-30,361.8,365.91,357.11,357.18
1081,2022-10-03,361.08,368.55,359.21,366.61
1082,2022-10-04,372.41,377.99,372.31,377.97
1083,2022-10-05,373.39,379.46,370.95,377.09
1084,2022-10-06,375.62,378.72,372.68,373.2
1085,2022-10-07,368.97,369.37,360.94,362.79
1086,2022-10-10,363.97,364.21,357.67,360.02
1087,2022-10-11,358.26,363.03,355.71,357.74
1088,2022-10-12,358.17,359.82,356.3,356.56
1089,2022-10-13,349.22,367.51,348.11,365.97
1090,2022-10-14,368.53,370.26,356.96,357.63
1091,2022-10-17,364.0,367.98,363.97,366.82
1092,2022-10-18,375.13,375.45,367.52,371.13
1093,2022-10-19,368.98,371.85,365.55,368.5
1094,2022-10-20,368.01,372.67,364.61,365.41
1095,2022-10-21,365.13,374.8,363.54,374.29
1096,2022-10-24,375.91,380.06,373.11,378.87
1097,2022-10-25,378.79,385.25,378.71,384.92
1098,2022-10-26,381.65,387.58,381.35,382.02
1099,2022-10-27,383.08,385.0,379.33,379.98
1100,2022-10-28,379.88,389.52,379.68,389.02
1101,2022-10-31,386.44,388.4,385.26,386.21
1102,2022-11-01,390.14,390.39,383.29,384.52
1103,2022-11-02,383.9,388.63,374.84,374.87
1104,2022-11-03,371.46,374.2,368.79,371.01
1105,2022-11-04,377.0,378.87,370.0,376.35
1106,2022-11-07,377.71,380.57,375.53,379.95
1107,2022-11-08,381.11,385.12,377.72,382.0
1108,2022-11-09,379.85,381.14,373.61,374.13
1109,2022-11-10,388.03,395.04,385.64,394.69
1110,2022-11-11,395.59,399.35,393.61,398.51
